08/05/2020 ; 09:57:05 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:08 ; 169,3 ; 2000,0 ; -10,1 ; 21,4 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:11 ; 169,3 ; 2000,0 ; -10,1 ; 21,4 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:14 ; 169,3 ; 2000,0 ; -10,1 ; 21,4 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:17 ; 169,6 ; 2000,0 ; -10,1 ; 21,4 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:20 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:23 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:26 ; 169,0 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:29 ; 169,0 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:32 ; 169,0 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:35 ; 169,0 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:38 ; 169,0 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:41 ; 169,0 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:44 ; 169,0 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:47 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:50 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:53 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:56 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:57:59 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:02 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:05 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:08 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:11 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:14 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:17 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:20 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:23 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:26 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:29 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:32 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:35 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:38 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:41 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:44 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:47 ; 169,3 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:50 ; 169,3 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:53 ; 169,3 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:56 ; 168,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:58:59 ; 168,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:02 ; 168,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:05 ; 168,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:08 ; 166,1 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:11 ; 166,1 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:14 ; 166,1 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:17 ; 166,1 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:20 ; 166,1 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:23 ; 166,1 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:26 ; 166,1 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:29 ; 166,1 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:32 ; 166,1 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:35 ; 166,1 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:38 ; 168,3 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:41 ; 168,3 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:44 ; 168,3 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:47 ; 166,1 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:50 ; 166,1 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:53 ; 166,1 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:56 ; 166,1 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 09:59:59 ; 166,1 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:02 ; 166,1 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:05 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:08 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:11 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:14 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:17 ; 168,0 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:20 ; 168,0 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:23 ; 168,0 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:26 ; 166,1 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:29 ; 166,1 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:32 ; 166,1 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:35 ; 168,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:38 ; 168,6 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:41 ; 168,6 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:44 ; 168,6 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:47 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:50 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:53 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:56 ; 169,0 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:00:59 ; 169,0 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:02 ; 169,0 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:05 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:08 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:11 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:14 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:17 ; 169,0 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:20 ; 169,0 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:23 ; 169,0 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:26 ; 168,0 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:29 ; 168,0 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:32 ; 168,0 ; 2000,0 ; -10,0 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:35 ; 169,6 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:38 ; 169,6 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:41 ; 169,6 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:44 ; 169,6 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:47 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:50 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:53 ; 169,6 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:56 ; 168,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:01:59 ; 168,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:02 ; 168,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:05 ; 168,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:08 ; 166,1 ; 2000,0 ; -10,3 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:11 ; 166,1 ; 2000,0 ; -10,3 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:14 ; 166,1 ; 2000,0 ; -10,3 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:17 ; 169,0 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:20 ; 169,0 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:23 ; 169,0 ; 2000,0 ; -10,2 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:26 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:29 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:32 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:35 ; 169,3 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
08/05/2020 ; 10:02:38 ; 166,1 ; 2000,0 ; -10,1 ; 21,5 ; 21,5 ; 21,9 ; 21,3 ; 21,0 ;  ;  ;  ;  ; 
